GradeID,EnrollmentID,FinalGrade,LetterGrade,PassFail
6377,6377,75.2,C,Pass
6378,6378,58.2,F,Fail
6379,6379,67.0,D,Pass
6380,6380,84.5,B,Pass
6381,6381,91.4,A,Pass
6382,6382,84.5,B,Pass
6383,6383,84.5,B,Pass
6384,6384,66.3,D,Pass
6385,6385,96.2,A,Pass
6386,6386,72.5,C,Pass
6387,6387,100.0,A,Pass
6388,6388,85.9,B,Pass
6389,6389,67.1,D,Pass
6390,6390,61.8,D,Pass
6391,6391,90.6,A,Pass
6392,6392,90.4,A,Pass
6393,6393,71.4,C,Pass
6394,6394,64.7,D,Pass
6395,6395,79.7,C,Pass
6396,6396,95.3,A,Pass
6397,6397,88.1,B,Pass
6398,6398,83.0,B,Pass
6399,6399,84.4,B,Pass
6400,6400,64.5,D,Pass
6401,6401,77.1,C,Pass
6402,6402,64.0,D,Pass
6403,6403,66.8,D,Pass
6404,6404,71.4,C,Pass
6405,6405,84.1,B,Pass
6406,6406,70.3,C,Pass
6407,6407,77.6,C,Pass
6408,6408,62.6,D,Pass
6409,6409,91.6,A,Pass
6410,6410,83.7,B,Pass
6411,6411,85.8,B,Pass
6412,6412,75.4,C,Pass
6413,6413,83.1,B,Pass
6414,6414,76.0,C,Pass
6415,6415,61.6,D,Pass
6416,6416,68.0,D,Pass
6417,6417,75.2,C,Pass
6418,6418,63.5,D,Pass
6419,6419,72.2,C,Pass
6420,6420,85.5,B,Pass
6421,6421,82.1,B,Pass
6422,6422,66.1,D,Pass
6423,6423,77.9,C,Pass
6424,6424,87.4,B,Pass
6425,6425,83.1,B,Pass
6426,6426,75.6,C,Pass
6427,6427,82.4,B,Pass
6428,6428,58.8,F,Fail
6429,6429,72.4,C,Pass
6430,6430,67.8,D,Pass
6431,6431,97.2,A,Pass
6432,6432,62.3,D,Pass
6433,6433,76.6,C,Pass
6434,6434,74.2,C,Pass
6435,6435,82.8,B,Pass
6436,6436,70.1,C,Pass
6437,6437,86.1,B,Pass
6438,6438,72.9,C,Pass
6439,6439,64.4,D,Pass
6440,6440,71.6,C,Pass
6441,6441,74.6,C,Pass
6442,6442,65.9,D,Pass
6443,6443,88.7,B,Pass
6444,6444,75.8,C,Pass
6445,6445,65.7,D,Pass
6446,6446,82.2,B,Pass
6447,6447,82.8,B,Pass
6448,6448,94.2,A,Pass
6449,6449,89.7,B,Pass
6450,6450,83.8,B,Pass
6451,6451,60.4,D,Pass
6452,6452,95.1,A,Pass
6453,6453,92.8,A,Pass
6454,6454,78.6,C,Pass
6455,6455,81.8,B,Pass
6456,6456,69.0,D,Pass
6457,6457,89.6,B,Pass
6458,6458,65.3,D,Pass
6459,6459,86.0,B,Pass
6460,6460,87.7,B,Pass
6461,6461,83.6,B,Pass
6462,6462,73.2,C,Pass
6463,6463,87.7,B,Pass
6464,6464,98.2,A,Pass
6465,6465,78.0,C,Pass
6466,6466,87.2,B,Pass
6467,6467,83.1,B,Pass
6468,6468,51.5,F,Fail
6469,6469,82.4,B,Pass
6470,6470,55.7,F,Fail
6471,6471,87.6,B,Pass
6472,6472,59.0,F,Fail
6473,6473,57.9,F,Fail
6474,6474,70.4,C,Pass
6475,6475,71.5,C,Pass
6476,6476,88.3,B,Pass
6477,6477,100.0,A,Pass
6478,6478,73.9,C,Pass
6479,6479,83.0,B,Pass
6480,6480,90.0,A,Pass
6481,6481,86.4,B,Pass
6482,6482,89.7,B,Pass
6483,6483,75.3,C,Pass
6484,6484,85.5,B,Pass
6485,6485,66.3,D,Pass
6486,6486,59.6,F,Fail
6487,6487,94.8,A,Pass
6488,6488,100.0,A,Pass
6489,6489,78.7,C,Pass
6490,6490,88.6,B,Pass
6491,6491,92.5,A,Pass
6492,6492,73.4,C,Pass
6493,6493,69.2,D,Pass
6494,6494,83.3,B,Pass
6495,6495,78.6,C,Pass
6496,6496,80.1,B,Pass
6497,6497,92.0,A,Pass
6498,6498,77.5,C,Pass
6499,6499,71.2,C,Pass
6500,6500,93.5,A,Pass
6501,6501,71.8,C,Pass
6502,6502,95.7,A,Pass
6503,6503,60.6,D,Pass
6504,6504,84.8,B,Pass
6505,6505,82.7,B,Pass
6506,6506,64.8,D,Pass
6507,6507,74.9,C,Pass
6508,6508,80.4,B,Pass
6509,6509,94.8,A,Pass
6510,6510,82.6,B,Pass
6511,6511,81.8,B,Pass
6512,6512,76.1,C,Pass
6513,6513,72.6,C,Pass
6514,6514,73.9,C,Pass
6515,6515,87.2,B,Pass
6516,6516,100.0,A,Pass
6517,6517,68.4,D,Pass
6518,6518,70.3,C,Pass
6519,6519,76.1,C,Pass
6520,6520,60.2,D,Pass
6521,6521,89.9,B,Pass
6522,6522,83.0,B,Pass
6523,6523,81.7,B,Pass
6524,6524,85.8,B,Pass
6525,6525,89.1,B,Pass
6526,6526,71.2,C,Pass
6527,6527,100.0,A,Pass
6528,6528,81.4,B,Pass
6529,6529,79.3,C,Pass
6530,6530,94.0,A,Pass
6531,6531,78.9,C,Pass
6532,6532,72.5,C,Pass
6533,6533,87.4,B,Pass
6534,6534,64.6,D,Pass
6535,6535,82.7,B,Pass
6536,6536,80.0,B,Pass
6537,6537,99.4,A,Pass
6538,6538,71.3,C,Pass
6539,6539,55.6,F,Fail
6540,6540,70.2,C,Pass
6541,6541,62.6,D,Pass
6542,6542,74.0,C,Pass
6543,6543,86.9,B,Pass
6544,6544,89.4,B,Pass
6545,6545,77.8,C,Pass
6546,6546,75.2,C,Pass
6547,6547,70.4,C,Pass
6548,6548,82.3,B,Pass
6549,6549,68.5,D,Pass
6550,6550,90.9,A,Pass
6551,6551,86.7,B,Pass
6552,6552,87.5,B,Pass
6553,6553,77.7,C,Pass
6554,6554,76.8,C,Pass
6555,6555,91.0,A,Pass
6556,6556,78.8,C,Pass
6557,6557,82.7,B,Pass
6558,6558,77.6,C,Pass
6559,6559,77.7,C,Pass
6560,6560,69.4,D,Pass
6561,6561,84.3,B,Pass
6562,6562,86.0,B,Pass
6563,6563,96.8,A,Pass
6564,6564,90.3,A,Pass
6565,6565,86.0,B,Pass
6566,6566,93.1,A,Pass
6567,6567,75.4,C,Pass
6568,6568,61.0,D,Pass
6569,6569,92.4,A,Pass
6570,6570,78.8,C,Pass
6571,6571,100.0,A,Pass
6572,6572,83.0,B,Pass
6573,6573,78.7,C,Pass
6574,6574,99.5,A,Pass
6575,6575,77.8,C,Pass
6576,6576,99.1,A,Pass
6577,6577,78.1,C,Pass
6578,6578,84.1,B,Pass
6579,6579,88.3,B,Pass
6580,6580,70.0,C,Pass
6581,6581,70.1,C,Pass
6582,6582,87.0,B,Pass
6583,6583,69.7,D,Pass
6584,6584,81.7,B,Pass
6585,6585,79.5,C,Pass
6586,6586,73.0,C,Pass
6587,6587,71.7,C,Pass
6588,6588,59.9,F,Fail
6589,6589,88.8,B,Pass
6590,6590,100.0,A,Pass
6591,6591,75.8,C,Pass
6592,6592,65.2,D,Pass
6593,6593,72.3,C,Pass
6594,6594,67.5,D,Pass
6595,6595,99.3,A,Pass
6596,6596,88.4,B,Pass
6597,6597,73.9,C,Pass
6598,6598,55.6,F,Fail
6599,6599,97.0,A,Pass
6600,6600,64.6,D,Pass
6601,6601,75.6,C,Pass
6602,6602,85.3,B,Pass
6603,6603,89.8,B,Pass
6604,6604,78.7,C,Pass
6605,6605,82.3,B,Pass
6606,6606,70.7,C,Pass
6607,6607,60.8,D,Pass
6608,6608,71.5,C,Pass
6609,6609,86.3,B,Pass
6610,6610,61.4,D,Pass
6611,6611,66.3,D,Pass
6612,6612,99.9,A,Pass
6613,6613,91.7,A,Pass
6614,6614,75.2,C,Pass
6615,6615,67.1,D,Pass
6616,6616,77.4,C,Pass
6617,6617,66.3,D,Pass
6618,6618,89.0,B,Pass
6619,6619,83.4,B,Pass
6620,6620,91.9,A,Pass
6621,6621,88.7,B,Pass
6622,6622,74.7,C,Pass
6623,6623,74.5,C,Pass
6624,6624,72.5,C,Pass
6625,6625,94.6,A,Pass
6626,6626,92.4,A,Pass
6627,6627,79.6,C,Pass
6628,6628,75.8,C,Pass
6629,6629,66.9,D,Pass
6630,6630,99.6,A,Pass
6631,6631,77.1,C,Pass
6632,6632,85.7,B,Pass
6633,6633,84.1,B,Pass
6634,6634,66.9,D,Pass
6635,6635,83.7,B,Pass
6636,6636,66.1,D,Pass
6637,6637,84.1,B,Pass
6638,6638,66.1,D,Pass
6639,6639,72.5,C,Pass
6640,6640,67.9,D,Pass
6641,6641,100.0,A,Pass
6642,6642,67.7,D,Pass
6643,6643,84.6,B,Pass
6644,6644,85.5,B,Pass
6645,6645,92.2,A,Pass
6646,6646,77.2,C,Pass
6647,6647,64.7,D,Pass
6648,6648,61.4,D,Pass
6649,6649,97.9,A,Pass
6650,6650,83.4,B,Pass
6651,6651,84.5,B,Pass
6652,6652,68.3,D,Pass
6653,6653,55.3,F,Fail
6654,6654,70.2,C,Pass
6655,6655,75.8,C,Pass
6656,6656,89.5,B,Pass
6657,6657,75.8,C,Pass
6658,6658,73.3,C,Pass
6659,6659,75.8,C,Pass
6660,6660,85.0,B,Pass
6661,6661,90.4,A,Pass
6662,6662,86.3,B,Pass
6663,6663,81.0,B,Pass
6664,6664,65.1,D,Pass
6665,6665,99.8,A,Pass
6666,6666,84.6,B,Pass
6667,6667,94.2,A,Pass
6668,6668,91.2,A,Pass
6669,6669,88.7,B,Pass
6670,6670,72.4,C,Pass
6671,6671,81.0,B,Pass
6672,6672,75.9,C,Pass
6673,6673,87.1,B,Pass
6674,6674,34.8,F,Fail
6675,6675,76.5,C,Pass
6676,6676,74.0,C,Pass
6677,6677,65.2,D,Pass
6678,6678,82.6,B,Pass
6679,6679,75.9,C,Pass
6680,6680,70.1,C,Pass
6681,6681,67.5,D,Pass
6682,6682,66.2,D,Pass
6683,6683,86.3,B,Pass
6684,6684,86.1,B,Pass
6685,6685,80.9,B,Pass
6686,6686,88.9,B,Pass
6687,6687,88.3,B,Pass
6688,6688,65.8,D,Pass
6689,6689,100.0,A,Pass
6690,6690,81.2,B,Pass
6691,6691,77.5,C,Pass
6692,6692,82.1,B,Pass
6693,6693,81.2,B,Pass
6694,6694,74.5,C,Pass
6695,6695,85.4,B,Pass
6696,6696,71.9,C,Pass
6697,6697,67.3,D,Pass
6698,6698,86.9,B,Pass
6699,6699,88.9,B,Pass
6700,6700,90.4,A,Pass
6701,6701,97.3,A,Pass
6702,6702,92.2,A,Pass
6703,6703,66.3,D,Pass
6704,6704,78.8,C,Pass
6705,6705,66.7,D,Pass
6706,6706,80.8,B,Pass
6707,6707,74.9,C,Pass
6708,6708,78.8,C,Pass
6709,6709,84.7,B,Pass
6710,6710,100.0,A,Pass
6711,6711,88.6,B,Pass
6712,6712,68.7,D,Pass
6713,6713,65.6,D,Pass
6714,6714,97.8,A,Pass
6715,6715,43.1,F,Fail
6716,6716,69.1,D,Pass
6717,6717,80.0,B,Pass
6718,6718,82.9,B,Pass
6719,6719,81.8,B,Pass
6720,6720,79.9,C,Pass
6721,6721,85.4,B,Pass
6722,6722,91.4,A,Pass
6723,6723,76.4,C,Pass
6724,6724,72.1,C,Pass
6725,6725,71.0,C,Pass
6726,6726,80.5,B,Pass
6727,6727,65.2,D,Pass
6728,6728,73.4,C,Pass
6729,6729,83.9,B,Pass
6730,6730,75.6,C,Pass
6731,6731,90.9,A,Pass
6732,6732,97.4,A,Pass
6733,6733,70.6,C,Pass
6734,6734,77.6,C,Pass
6735,6735,92.2,A,Pass
6736,6736,69.0,D,Pass
6737,6737,75.6,C,Pass
6738,6738,83.9,B,Pass
6739,6739,82.4,B,Pass
6740,6740,82.3,B,Pass
6741,6741,92.5,A,Pass
6742,6742,83.5,B,Pass
6743,6743,100.0,A,Pass
6744,6744,88.2,B,Pass
6745,6745,82.2,B,Pass
6746,6746,94.9,A,Pass
6747,6747,100.0,A,Pass
6748,6748,85.6,B,Pass
6749,6749,95.1,A,Pass
6750,6750,74.2,C,Pass
6751,6751,69.6,D,Pass
6752,6752,92.1,A,Pass
6753,6753,83.3,B,Pass
6754,6754,52.9,F,Fail
6755,6755,76.1,C,Pass
6756,6756,65.1,D,Pass
6757,6757,94.5,A,Pass
6758,6758,95.2,A,Pass
6759,6759,73.1,C,Pass
6760,6760,80.5,B,Pass
6761,6761,94.1,A,Pass
6762,6762,84.1,B,Pass
6763,6763,77.4,C,Pass
6764,6764,72.6,C,Pass
6765,6765,85.7,B,Pass
6766,6766,67.3,D,Pass
6767,6767,74.0,C,Pass
6768,6768,79.7,C,Pass
6769,6769,76.1,C,Pass
6770,6770,91.0,A,Pass
6771,6771,83.4,B,Pass
6772,6772,74.2,C,Pass
6773,6773,100.0,A,Pass
6774,6774,56.3,F,Fail
6775,6775,93.6,A,Pass
6776,6776,91.7,A,Pass
6777,6777,83.8,B,Pass
6778,6778,87.3,B,Pass
6779,6779,65.0,D,Pass
6780,6780,72.2,C,Pass
6781,6781,76.6,C,Pass
6782,6782,80.2,B,Pass
6783,6783,93.1,A,Pass
6784,6784,67.4,D,Pass
6785,6785,77.4,C,Pass
6786,6786,69.7,D,Pass
6787,6787,82.4,B,Pass
6788,6788,87.8,B,Pass
6789,6789,82.3,B,Pass
6790,6790,73.6,C,Pass
6791,6791,94.4,A,Pass
6792,6792,72.3,C,Pass
6793,6793,89.3,B,Pass
6794,6794,71.7,C,Pass
6795,6795,83.7,B,Pass
6796,6796,100.0,A,Pass
6797,6797,74.9,C,Pass
6798,6798,75.9,C,Pass
6799,6799,100.0,A,Pass
6800,6800,74.6,C,Pass
6801,6801,56.5,F,Fail
6802,6802,53.6,F,Fail
6803,6803,78.7,C,Pass
6804,6804,100.0,A,Pass
6805,6805,76.8,C,Pass
6806,6806,54.6,F,Fail
6807,6807,62.9,D,Pass
6808,6808,93.8,A,Pass
6809,6809,75.8,C,Pass
6810,6810,75.7,C,Pass
6811,6811,76.9,C,Pass
6812,6812,84.0,B,Pass
6813,6813,77.8,C,Pass
6814,6814,73.7,C,Pass
6815,6815,83.4,B,Pass
6816,6816,73.5,C,Pass
6817,6817,70.6,C,Pass
6818,6818,95.9,A,Pass
6819,6819,85.2,B,Pass
6820,6820,87.1,B,Pass
6821,6821,86.9,B,Pass
6822,6822,94.0,A,Pass
6823,6823,88.6,B,Pass
6824,6824,71.1,C,Pass
6825,6825,86.0,B,Pass
6826,6826,87.5,B,Pass
6827,6827,86.9,B,Pass
6828,6828,59.0,F,Fail
6829,6829,94.5,A,Pass
6830,6830,74.8,C,Pass
6831,6831,73.7,C,Pass
6832,6832,78.8,C,Pass
6833,6833,71.0,C,Pass
6834,6834,80.4,B,Pass
6835,6835,71.0,C,Pass
6836,6836,100.0,A,Pass
6837,6837,96.8,A,Pass
6838,6838,83.4,B,Pass
6839,6839,96.6,A,Pass
6840,6840,53.6,F,Fail
6841,6841,77.5,C,Pass
6842,6842,65.6,D,Pass
6843,6843,100.0,A,Pass
6844,6844,70.3,C,Pass
6845,6845,77.8,C,Pass
6846,6846,67.0,D,Pass
6847,6847,73.6,C,Pass
6848,6848,68.7,D,Pass
6849,6849,73.6,C,Pass
6850,6850,64.9,D,Pass
6851,6851,68.8,D,Pass
6852,6852,73.9,C,Pass
6853,6853,69.9,D,Pass
6854,6854,80.0,B,Pass
6855,6855,74.0,C,Pass
6856,6856,75.5,C,Pass
6857,6857,80.4,B,Pass
6858,6858,87.9,B,Pass
6859,6859,82.2,B,Pass
6860,6860,83.7,B,Pass
6861,6861,82.4,B,Pass
6862,6862,76.0,C,Pass
6863,6863,82.6,B,Pass
6864,6864,68.6,D,Pass
6865,6865,77.8,C,Pass
6866,6866,83.1,B,Pass
6867,6867,72.3,C,Pass
6868,6868,76.5,C,Pass
6869,6869,92.7,A,Pass
6870,6870,64.5,D,Pass
6871,6871,55.6,F,Fail
6872,6872,85.1,B,Pass
6873,6873,78.4,C,Pass
6874,6874,70.5,C,Pass
6875,6875,70.4,C,Pass
6876,6876,67.1,D,Pass
6877,6877,76.8,C,Pass
6878,6878,77.6,C,Pass
6879,6879,75.4,C,Pass
6880,6880,81.4,B,Pass
6881,6881,72.2,C,Pass
6882,6882,63.8,D,Pass
6883,6883,85.4,B,Pass
6884,6884,86.0,B,Pass
6885,6885,95.8,A,Pass
6886,6886,81.2,B,Pass
6887,6887,88.2,B,Pass
6888,6888,57.0,F,Fail
6889,6889,69.5,D,Pass
6890,6890,73.8,C,Pass
6891,6891,96.1,A,Pass
6892,6892,90.1,A,Pass
6893,6893,70.7,C,Pass
6894,6894,61.7,D,Pass
6895,6895,76.3,C,Pass
6896,6896,58.6,F,Fail
6897,6897,89.4,B,Pass
6898,6898,95.5,A,Pass
6899,6899,82.4,B,Pass
6900,6900,84.6,B,Pass
6901,6901,79.1,C,Pass
6902,6902,93.1,A,Pass
6903,6903,82.2,B,Pass
6904,6904,59.3,F,Fail
6905,6905,66.1,D,Pass
6906,6906,84.6,B,Pass
6907,6907,81.3,B,Pass
6908,6908,86.4,B,Pass
6909,6909,59.2,F,Fail
6910,6910,79.6,C,Pass
6911,6911,83.0,B,Pass
6912,6912,96.7,A,Pass
6913,6913,78.4,C,Pass
6914,6914,54.8,F,Fail
6915,6915,93.7,A,Pass
6916,6916,78.9,C,Pass
6917,6917,81.8,B,Pass
6918,6918,65.6,D,Pass
6919,6919,90.6,A,Pass
6920,6920,73.8,C,Pass
6921,6921,75.1,C,Pass
6922,6922,90.4,A,Pass
6923,6923,63.9,D,Pass
6924,6924,88.8,B,Pass
6925,6925,88.7,B,Pass
6926,6926,80.2,B,Pass
6927,6927,66.0,D,Pass
6928,6928,88.8,B,Pass
6929,6929,68.5,D,Pass
6930,6930,97.4,A,Pass
6931,6931,76.6,C,Pass
6932,6932,79.8,C,Pass
6933,6933,83.4,B,Pass
6934,6934,62.8,D,Pass
6935,6935,73.6,C,Pass
6936,6936,89.7,B,Pass
6937,6937,83.7,B,Pass
6938,6938,86.2,B,Pass
6939,6939,90.3,A,Pass
6940,6940,100.0,A,Pass
6941,6941,95.3,A,Pass
6942,6942,79.7,C,Pass
6943,6943,82.8,B,Pass
6944,6944,68.2,D,Pass
6945,6945,88.2,B,Pass
6946,6946,89.0,B,Pass
6947,6947,78.9,C,Pass
6948,6948,71.4,C,Pass
6949,6949,72.1,C,Pass
6950,6950,78.9,C,Pass
6951,6951,84.0,B,Pass
6952,6952,70.1,C,Pass
6953,6953,83.8,B,Pass
6954,6954,95.6,A,Pass
6955,6955,65.2,D,Pass
6956,6956,70.2,C,Pass
6957,6957,72.7,C,Pass
6958,6958,83.5,B,Pass
6959,6959,64.3,D,Pass
6960,6960,79.3,C,Pass
6961,6961,58.5,F,Fail
6962,6962,91.7,A,Pass
6963,6963,85.0,B,Pass
6964,6964,81.3,B,Pass
6965,6965,35.9,F,Fail
6966,6966,75.0,C,Pass
6967,6967,76.2,C,Pass
6968,6968,72.4,C,Pass
6969,6969,84.2,B,Pass
6970,6970,75.0,C,Pass
6971,6971,74.2,C,Pass
6972,6972,88.1,B,Pass
6973,6973,76.6,C,Pass
6974,6974,100.0,A,Pass
6975,6975,91.3,A,Pass
6976,6976,91.2,A,Pass
6977,6977,82.4,B,Pass
6978,6978,77.6,C,Pass
6979,6979,78.6,C,Pass
6980,6980,85.5,B,Pass
6981,6981,85.6,B,Pass
6982,6982,85.6,B,Pass
6983,6983,61.7,D,Pass
6984,6984,77.3,C,Pass
6985,6985,82.2,B,Pass
6986,6986,83.7,B,Pass
6987,6987,70.2,C,Pass
6988,6988,100.0,A,Pass
6989,6989,72.7,C,Pass
6990,6990,63.8,D,Pass
6991,6991,76.2,C,Pass
6992,6992,81.3,B,Pass
6993,6993,84.8,B,Pass
6994,6994,78.9,C,Pass
6995,6995,77.6,C,Pass
6996,6996,54.3,F,Fail
6997,6997,71.6,C,Pass
6998,6998,79.4,C,Pass
6999,6999,96.2,A,Pass
7000,7000,73.6,C,Pass
7001,7001,86.2,B,Pass
7002,7002,81.6,B,Pass
7003,7003,73.1,C,Pass
7004,7004,84.2,B,Pass
7005,7005,75.7,C,Pass
7006,7006,82.3,B,Pass
7007,7007,84.9,B,Pass
7008,7008,91.1,A,Pass
7009,7009,96.1,A,Pass
7010,7010,77.9,C,Pass
7011,7011,71.2,C,Pass
7012,7012,70.5,C,Pass
7013,7013,66.0,D,Pass
7014,7014,88.4,B,Pass
7015,7015,91.2,A,Pass
7016,7016,82.2,B,Pass
7017,7017,96.4,A,Pass
7018,7018,63.8,D,Pass
7019,7019,76.3,C,Pass
7020,7020,88.6,B,Pass
7021,7021,74.9,C,Pass
7022,7022,86.0,B,Pass
7023,7023,86.1,B,Pass
7024,7024,70.1,C,Pass
7025,7025,80.0,B,Pass
7026,7026,53.2,F,Fail
7027,7027,73.4,C,Pass
7028,7028,94.6,A,Pass
7029,7029,85.4,B,Pass
7030,7030,70.6,C,Pass
7031,7031,70.7,C,Pass
7032,7032,89.9,B,Pass
7033,7033,98.1,A,Pass
7034,7034,80.6,B,Pass
7035,7035,80.5,B,Pass
7036,7036,86.9,B,Pass
7037,7037,82.2,B,Pass
7038,7038,77.5,C,Pass
7039,7039,87.2,B,Pass
7040,7040,70.0,C,Pass
7041,7041,86.4,B,Pass
7042,7042,79.1,C,Pass
7043,7043,75.9,C,Pass
7044,7044,92.4,A,Pass
7045,7045,75.7,C,Pass
7046,7046,95.8,A,Pass
7047,7047,100.0,A,Pass
7048,7048,77.4,C,Pass
7049,7049,62.0,D,Pass
7050,7050,71.7,C,Pass
7051,7051,62.8,D,Pass
7052,7052,76.6,C,Pass
7053,7053,82.3,B,Pass
7054,7054,88.0,B,Pass
7055,7055,76.4,C,Pass
7056,7056,72.1,C,Pass
7057,7057,71.0,C,Pass
7058,7058,94.6,A,Pass
7059,7059,94.5,A,Pass
7060,7060,73.7,C,Pass
7061,7061,76.9,C,Pass
7062,7062,85.3,B,Pass
7063,7063,90.2,A,Pass
7064,7064,84.0,B,Pass
7065,7065,84.2,B,Pass
7066,7066,85.8,B,Pass
7067,7067,68.5,D,Pass
7068,7068,88.8,B,Pass
7069,7069,82.2,B,Pass
7070,7070,100.0,A,Pass
7071,7071,63.5,D,Pass
7072,7072,66.5,D,Pass
7073,7073,73.9,C,Pass
7074,7074,77.6,C,Pass
7075,7075,81.3,B,Pass
7076,7076,73.3,C,Pass
7077,7077,79.6,C,Pass
7078,7078,67.5,D,Pass
7079,7079,68.9,D,Pass
7080,7080,75.7,C,Pass
7081,7081,86.3,B,Pass
7082,7082,77.1,C,Pass
7083,7083,75.1,C,Pass
7084,7084,100.0,A,Pass
7085,7085,74.0,C,Pass
7086,7086,77.2,C,Pass
7087,7087,89.1,B,Pass
7088,7088,94.5,A,Pass
7089,7089,79.3,C,Pass
7090,7090,63.8,D,Pass
7091,7091,87.9,B,Pass
7092,7092,73.9,C,Pass
7093,7093,73.0,C,Pass
7094,7094,88.5,B,Pass
7095,7095,93.8,A,Pass
7096,7096,74.8,C,Pass
7097,7097,100.0,A,Pass
7098,7098,77.0,C,Pass
7099,7099,93.7,A,Pass
7100,7100,69.9,D,Pass
7101,7101,88.5,B,Pass
7102,7102,56.7,F,Fail
7103,7103,68.6,D,Pass
7104,7104,77.3,C,Pass
7105,7105,75.7,C,Pass
7106,7106,63.0,D,Pass
7107,7107,100.0,A,Pass
7108,7108,65.0,D,Pass
7109,7109,66.3,D,Pass
7110,7110,83.7,B,Pass
7111,7111,75.0,C,Pass
7112,7112,65.8,D,Pass
7113,7113,100.0,A,Pass
7114,7114,73.9,C,Pass
7115,7115,86.2,B,Pass
7116,7116,78.5,C,Pass
7117,7117,59.8,F,Fail
7118,7118,80.4,B,Pass
7119,7119,76.7,C,Pass
7120,7120,78.4,C,Pass
7121,7121,63.7,D,Pass
7122,7122,79.1,C,Pass
7123,7123,100.0,A,Pass
7124,7124,73.8,C,Pass
7125,7125,76.5,C,Pass
7126,7126,80.2,B,Pass
7127,7127,65.1,D,Pass
7128,7128,77.2,C,Pass
7129,7129,75.4,C,Pass
7130,7130,89.1,B,Pass
7131,7131,82.5,B,Pass
7132,7132,78.7,C,Pass
7133,7133,86.4,B,Pass
7134,7134,92.4,A,Pass
7135,7135,66.3,D,Pass
7136,7136,89.4,B,Pass
7137,7137,84.2,B,Pass
7138,7138,75.3,C,Pass
7139,7139,92.4,A,Pass
7140,7140,100.0,A,Pass
7141,7141,69.5,D,Pass
7142,7142,76.3,C,Pass
7143,7143,80.2,B,Pass
7144,7144,72.5,C,Pass
7145,7145,85.1,B,Pass
7146,7146,91.0,A,Pass
7147,7147,98.0,A,Pass
7148,7148,84.8,B,Pass
7149,7149,84.0,B,Pass
7150,7150,88.2,B,Pass
7151,7151,64.2,D,Pass
7152,7152,67.3,D,Pass
7153,7153,87.9,B,Pass
7154,7154,80.1,B,Pass
7155,7155,79.6,C,Pass
7156,7156,78.9,C,Pass
7157,7157,67.8,D,Pass
7158,7158,100.0,A,Pass
7159,7159,76.5,C,Pass
7160,7160,91.6,A,Pass
7161,7161,88.9,B,Pass
7162,7162,83.0,B,Pass
7163,7163,97.6,A,Pass
7164,7164,76.5,C,Pass
7165,7165,77.4,C,Pass
7166,7166,86.9,B,Pass
7167,7167,82.6,B,Pass
7168,7168,88.2,B,Pass
7169,7169,71.3,C,Pass
7170,7170,79.0,C,Pass
7171,7171,91.3,A,Pass
7172,7172,87.2,B,Pass
7173,7173,85.0,B,Pass
7174,7174,75.0,C,Pass
7175,7175,92.6,A,Pass
7176,7176,98.4,A,Pass
7177,7177,84.5,B,Pass
7178,7178,79.1,C,Pass
7179,7179,70.1,C,Pass
7180,7180,81.7,B,Pass
7181,7181,88.4,B,Pass
7182,7182,74.0,C,Pass
7183,7183,89.3,B,Pass
7184,7184,82.2,B,Pass
7185,7185,85.6,B,Pass
7186,7186,94.0,A,Pass
7187,7187,73.0,C,Pass
7188,7188,63.2,D,Pass
7189,7189,96.1,A,Pass
7190,7190,81.5,B,Pass
7191,7191,87.3,B,Pass
7192,7192,69.6,D,Pass
7193,7193,66.7,D,Pass
7194,7194,63.9,D,Pass
7195,7195,69.5,D,Pass
7196,7196,63.4,D,Pass
7197,7197,65.5,D,Pass
7198,7198,94.3,A,Pass
7199,7199,99.9,A,Pass
7200,7200,70.4,C,Pass
7201,7201,82.8,B,Pass
7202,7202,84.6,B,Pass
7203,7203,83.3,B,Pass
7204,7204,93.2,A,Pass
7205,7205,83.4,B,Pass
7206,7206,78.6,C,Pass
7207,7207,83.6,B,Pass
7208,7208,76.4,C,Pass
7209,7209,68.7,D,Pass
7210,7210,84.9,B,Pass
7211,7211,77.6,C,Pass
7212,7212,74.4,C,Pass
7213,7213,67.4,D,Pass
7214,7214,73.5,C,Pass
7215,7215,61.2,D,Pass
7216,7216,100.0,A,Pass
7217,7217,80.9,B,Pass
7218,7218,83.5,B,Pass
7219,7219,60.4,D,Pass
7220,7220,64.8,D,Pass
7221,7221,84.0,B,Pass
7222,7222,83.1,B,Pass
7223,7223,55.0,F,Fail
7224,7224,94.6,A,Pass
7225,7225,64.3,D,Pass
7226,7226,86.2,B,Pass
7227,7227,85.1,B,Pass
7228,7228,79.0,C,Pass
7229,7229,64.3,D,Pass
7230,7230,70.6,C,Pass
7231,7231,66.5,D,Pass
7232,7232,79.9,C,Pass
7233,7233,74.0,C,Pass
7234,7234,79.1,C,Pass
7235,7235,76.3,C,Pass
7236,7236,85.6,B,Pass
7237,7237,73.3,C,Pass
7238,7238,90.9,A,Pass
7239,7239,100.0,A,Pass
7240,7240,74.4,C,Pass
7241,7241,90.2,A,Pass
7242,7242,91.4,A,Pass
7243,7243,80.2,B,Pass
7244,7244,71.9,C,Pass
7245,7245,70.7,C,Pass
7246,7246,75.3,C,Pass
7247,7247,65.4,D,Pass
7248,7248,59.4,F,Fail
7249,7249,68.3,D,Pass
