EnrollmentID,StudentID,SectionID,StudyHours,Absences
3306,10203,1,10.6,2
3307,10402,9,8.4,1
3308,12028,75,8.4,6
3309,13851,336,10.1,5
3310,10890,349,11.0,4
3311,10179,484,13.6,2
3312,11980,143,9.8,2
3313,12511,315,9.1,2
3314,12883,487,11.0,2
3315,13985,194,11.4,5
3316,12045,10,8.4,4
3317,12984,433,8.0,4
3318,10351,139,12.1,2
3319,14283,30,9.8,6
3320,13419,279,13.7,3
3321,13831,278,11.0,4
3322,11968,435,9.9,3
3323,14405,42,6.6,2
3324,12225,228,10.2,4
3325,14523,285,7.2,3
3326,12788,429,6.3,4
3327,14627,480,14.7,3
3328,14344,417,8.7,4
3329,14312,423,12.8,3
3330,14809,201,6.8,3
3331,10438,321,8.0,6
3332,12359,210,7.8,5
3333,13855,178,12.2,4
3334,10383,368,11.5,2
3335,14217,86,6.2,8
3336,10407,48,5.9,2
3337,14341,293,11.6,1
3338,10066,206,14.1,7
3339,12990,342,13.9,4
3340,10228,417,7.8,4
3341,14978,390,8.9,2
3342,12185,347,11.6,3
3343,12242,326,11.8,4
3344,14802,311,10.8,4
3345,14754,428,8.9,3
3346,11513,306,11.4,4
3347,10930,310,10.5,3
3348,14037,191,10.6,1
3349,12604,361,12.7,4
3350,11181,16,13.3,3
3351,11040,128,11.0,7
3352,11102,303,10.9,5
3353,12100,185,9.5,3
3354,10514,130,10.4,2
3355,14840,165,12.3,7
3356,13133,93,11.5,1
3357,11833,279,8.4,1
3358,14639,213,8.2,1
3359,12458,141,8.1,3
3360,12203,115,13.4,2
3361,12681,321,5.0,2
3362,12099,477,5.9,5
3363,13167,304,8.2,1
3364,11928,7,12.3,2
3365,14451,415,9.2,3
3366,13117,447,7.5,2
3367,12888,429,11.1,3
3368,14344,56,11.2,2
3369,14629,192,12.4,5
3370,13531,22,14.1,7
3371,10790,319,13.7,3
3372,11301,80,11.7,0
3373,11948,284,9.7,2
3374,12243,428,11.3,5
3375,11095,103,8.8,4
3376,11359,217,12.7,6
3377,13657,142,8.5,7
3378,10308,498,7.7,2
3379,11451,85,12.9,4
3380,12124,403,5.7,1
3381,14883,444,8.2,3
3382,12843,77,11.8,4
3383,11665,258,9.7,4
3384,13949,307,9.6,2
3385,11395,228,6.8,5
3386,14073,78,7.1,4
3387,13635,162,9.5,4
3388,10215,82,5.5,5
3389,13073,216,10.0,4
3390,14055,478,13.4,4
3391,14473,51,13.1,3
3392,12460,403,11.6,1
3393,13707,164,10.6,6
3394,13272,251,9.8,3
3395,11207,213,10.2,2
3396,10410,211,7.5,3
3397,13470,374,8.3,3
3398,10216,410,5.5,5
3399,14848,163,12.5,6
3400,10349,319,9.7,4
3401,13652,360,15.4,3
3402,12879,388,8.4,2
3403,13666,85,10.0,4
3404,14750,3,11.9,1
3405,13070,5,11.1,2
3406,13995,235,9.8,1
3407,13113,413,14.8,4
3408,10003,375,7.5,3
3409,11118,275,11.7,9
3410,11083,371,8.8,1
3411,14503,401,9.6,3
3412,11518,290,10.7,4
3413,14847,20,9.7,2
3414,11896,412,9.6,0
3415,13580,329,5.9,1
3416,12634,195,12.4,1
3417,14984,394,5.8,3
3418,12380,149,13.9,2
3419,11013,489,9.7,2
3420,14265,116,12.5,5
3421,12824,4,3.5,4
3422,10849,22,9.9,3
3423,11705,327,10.0,5
3424,14094,190,7.6,1
3425,10206,12,12.3,3
3426,11893,395,8.3,3
3427,10521,406,7.6,3
3428,13577,413,9.0,2
3429,12352,189,12.6,2
3430,12135,317,10.7,4
3431,14839,27,11.1,4
3432,12476,431,12.0,3
3433,14546,340,9.4,6
3434,10786,142,12.8,2
3435,14098,7,11.0,3
3436,12791,399,12.3,4
3437,12158,430,7.9,6
3438,10679,412,10.3,3
3439,13529,427,12.6,1
3440,13560,10,14.9,3
3441,10371,179,12.8,3
3442,12938,3,13.0,6
3443,10722,460,5.8,1
3444,14401,461,9.2,3
3445,10924,103,11.7,5
3446,10836,300,6.3,0
3447,12494,54,11.2,4
3448,12980,162,9.0,3
3449,12326,449,9.2,3
3450,13925,230,10.2,2
3451,12425,345,11.1,0
3452,14522,211,12.2,5
3453,13127,281,6.8,2
3454,12377,447,12.8,8
3455,10454,70,11.9,1
3456,13460,301,9.3,2
3457,14860,68,12.9,6
3458,13502,282,5.0,5
3459,13548,282,10.5,4
3460,11149,154,8.3,3
3461,10523,462,6.9,3
3462,14578,446,5.5,3
3463,10122,224,11.9,1
3464,13619,368,11.5,0
3465,14677,348,13.6,2
3466,13723,189,12.0,3
3467,13084,386,9.1,6
3468,12173,41,18.1,3
3469,12707,173,13.0,3
3470,14814,469,6.5,3
3471,13308,238,9.6,4
3472,13643,270,10.7,4
3473,12818,165,9.2,2
3474,14502,130,16.2,3
3475,11485,5,9.1,1
3476,10277,358,8.8,3
3477,11249,130,12.2,6
3478,11125,385,10.4,6
3479,12902,176,9.3,1
3480,11658,22,16.5,1
3481,11754,41,14.6,5
3482,14603,153,5.8,2
3483,13659,46,15.6,2
3484,13403,350,9.5,2
3485,14333,9,13.4,1
3486,10752,445,15.9,1
3487,10165,101,12.4,1
3488,11693,47,16.8,2
3489,11957,330,12.6,8
3490,13861,207,11.9,7
3491,12776,241,13.0,2
3492,13290,3,6.3,5
3493,11769,264,9.4,6
3494,12424,409,6.8,1
3495,14527,36,9.5,2
3496,13697,299,11.3,3
3497,10783,243,9.6,2
3498,13779,238,9.6,5
3499,10955,434,5.9,1
3500,11993,319,8.4,6
3501,11660,469,15.0,6
3502,10141,418,8.3,3
3503,10720,219,9.0,4
3504,11651,201,10.7,4
3505,13574,394,11.1,8
3506,13475,27,9.6,2
3507,11016,89,5.8,3
3508,14384,269,11.6,2
3509,10343,307,15.8,3
3510,13184,324,15.5,4
3511,12702,124,7.8,3
3512,10976,400,11.2,4
3513,12584,396,17.6,0
3514,13121,281,10.0,3
3515,11824,496,10.8,2
3516,14427,255,5.5,2
3517,14461,433,13.1,0
3518,10011,400,10.8,5
3519,14605,359,7.3,0
3520,12628,2,12.1,2
3521,11469,329,12.9,6
3522,11114,123,7.9,2
3523,10622,236,5.0,2
3524,10901,383,10.4,4
3525,13748,77,12.1,5
3526,14065,78,10.8,2
3527,11472,332,13.5,3
3528,13104,163,4.9,3
3529,10327,150,7.0,2
3530,10074,469,10.7,3
3531,10251,48,5.3,3
3532,12498,114,7.7,4
3533,12403,64,8.4,1
3534,14629,451,13.0,3
3535,10296,150,13.9,4
3536,10298,73,12.2,3
3537,10302,47,15.6,2
3538,14608,296,14.2,5
3539,10585,362,12.4,3
3540,13625,181,12.3,1
3541,11635,374,8.2,6
3542,10053,259,5.8,2
3543,12277,95,7.9,5
3544,12688,101,12.5,2
3545,12845,390,9.1,4
3546,14887,398,11.8,4
3547,14591,83,4.5,3
3548,14949,442,11.6,3
3549,12719,82,7.4,3
3550,13936,121,7.8,6
3551,10663,391,15.0,1
3552,10008,484,16.5,8
3553,13684,413,6.8,2
3554,13088,3,9.3,5
3555,14762,13,9.6,4
3556,10669,164,12.2,5
3557,13165,105,8.6,2
3558,11286,345,7.6,3
3559,13621,348,10.9,6
3560,10161,166,10.2,5
3561,12399,75,12.6,4
3562,13246,60,8.0,2
3563,10018,233,9.4,1
3564,12534,382,12.3,0
3565,14447,73,9.8,2
3566,12576,278,5.0,1
3567,14968,149,14.9,3
3568,12318,123,9.7,3
3569,12919,467,9.8,3
3570,11054,289,17.6,2
3571,10316,4,16.3,3
3572,14833,481,12.8,5
3573,12212,237,6.7,4
3574,10320,208,14.1,6
3575,14528,172,4.7,0
3576,12716,385,10.4,3
3577,10634,446,8.6,2
3578,11706,207,7.9,6
3579,14821,150,10.7,1
3580,10673,224,11.8,3
3581,12280,59,12.4,1
3582,13548,293,9.8,2
3583,10471,151,9.4,1
3584,13232,161,12.6,5
3585,12608,113,12.6,4
3586,13333,232,10.4,1
3587,12621,406,7.4,1
3588,14698,448,4.9,1
3589,11383,488,12.0,6
3590,14376,383,12.9,0
3591,11186,446,9.4,2
3592,11911,374,11.1,6
3593,10916,438,14.0,0
3594,11618,186,16.0,2
3595,11684,239,8.8,2
3596,12426,247,9.7,5
3597,10426,140,11.4,5
3598,11788,112,6.4,1
3599,12585,402,3.6,1
3600,14649,480,6.0,3
3601,10169,195,9.2,3
3602,10515,444,7.8,5
3603,13436,125,7.6,2
3604,14526,356,10.2,3
3605,12617,239,10.0,5
3606,12378,494,7.7,3
3607,10691,1,5.2,6
3608,13205,121,11.2,1
3609,12505,89,13.2,3
3610,10353,20,8.1,6
3611,11118,273,8.8,4
3612,11406,177,12.4,2
3613,13940,406,13.1,2
3614,14175,114,8.6,0
3615,10678,417,9.7,2
3616,10551,282,14.4,3
3617,10820,27,12.6,0
3618,10214,188,6.6,4
3619,11667,418,4.9,4
3620,14765,87,9.2,1
3621,10894,80,7.1,3
3622,14255,462,11.4,3
3623,14077,180,12.1,3
3624,13906,55,10.8,4
3625,12787,247,7.6,0
3626,12249,500,6.2,2
3627,10022,317,12.0,5
3628,13314,434,12.5,4
3629,11262,233,13.3,3
3630,11173,447,9.1,2
3631,14881,448,9.7,1
3632,12055,270,12.4,2
3633,11893,382,10.0,4
3634,12816,109,8.3,2
3635,14675,474,7.5,3
3636,14585,238,12.2,3
3637,11788,378,9.1,3
3638,11991,307,8.4,3
3639,14318,369,11.4,7
3640,12461,155,7.9,2
3641,12632,168,8.3,4
3642,12269,68,10.1,5
3643,12177,265,8.6,5
3644,10877,440,14.2,4
3645,13493,475,11.6,3
3646,14259,235,10.4,5
3647,10955,39,14.2,3
3648,14120,143,10.2,3
3649,14289,345,13.2,3
3650,10878,18,7.0,3
3651,14486,52,8.1,2
3652,12545,445,7.1,5
3653,12177,222,11.5,2
3654,12601,293,5.4,2
3655,13108,80,11.0,3
3656,13529,181,8.5,4
3657,12409,140,10.4,3
3658,14861,209,9.9,5
3659,11974,409,11.7,1
3660,13949,335,16.7,4
3661,11239,281,16.1,5
3662,12335,405,12.5,7
3663,10768,122,9.0,5
3664,12417,211,10.6,2
3665,14995,344,8.8,5
3666,13546,135,7.8,1
3667,12310,460,4.1,1
3668,14884,177,9.3,3
3669,14207,39,10.8,4
3670,14237,75,11.8,1
3671,10745,353,10.3,4
3672,12583,49,7.9,2
3673,14175,217,8.5,4
3674,11518,246,12.8,3
3675,12557,231,4.9,1
3676,14162,418,8.5,2
3677,13984,255,10.1,2
3678,11395,203,8.8,5
3679,10287,144,5.4,1
3680,13248,352,12.8,2
3681,14219,399,13.5,0
3682,12603,296,7.0,1
3683,10004,463,1.0,3
3684,10412,7,16.0,2
3685,14346,101,8.8,6
3686,13728,296,7.1,3
3687,11918,450,9.7,6
3688,11357,326,11.0,2
3689,10158,228,8.1,5
3690,11601,103,10.4,3
3691,12885,486,9.6,3
3692,13490,92,7.9,4
3693,12383,278,5.1,2
3694,10153,357,14.0,3
3695,11630,187,11.7,3
3696,12797,389,7.7,5
3697,12882,146,11.2,0
3698,13803,267,7.4,2
3699,12806,119,9.9,3
3700,14081,264,11.8,2
3701,13471,276,11.4,3
3702,11056,203,8.8,5
3703,12580,59,12.4,0
3704,14149,347,10.0,1
3705,12766,477,8.4,0
3706,11329,153,15.0,6
3707,14045,186,6.6,1
3708,12393,115,11.2,5
3709,13154,275,14.3,4
3710,10001,381,4.9,1
3711,10167,386,14.9,4
3712,13255,362,15.1,5
3713,11886,487,8.6,4
3714,14369,236,10.9,2
3715,10900,442,7.8,4
3716,12249,66,7.5,2
3717,13264,263,6.6,8
3718,13413,51,15.1,4
3719,13578,351,9.3,1
3720,12188,417,5.8,5
3721,11220,331,13.1,5
3722,13133,232,12.0,2
3723,10360,360,11.1,3
3724,12040,494,8.0,2
3725,13938,13,8.8,5
3726,13155,394,16.2,2
3727,10334,369,11.2,6
3728,10731,315,8.4,5
3729,11498,294,12.2,2
3730,11418,20,12.5,2
3731,13764,213,15.4,3
3732,11744,270,10.2,1
3733,14117,472,12.2,4
3734,11974,40,11.6,1
3735,10879,135,7.9,2
3736,14273,453,5.9,4
3737,12885,262,11.9,3
3738,13008,424,12.1,0
3739,12596,181,2.7,3
3740,12298,227,11.6,4
3741,10661,265,9.8,4
3742,13145,106,11.3,3
3743,13163,321,8.6,7
3744,14222,487,14.4,2
3745,13986,404,13.1,3
3746,11270,390,5.8,4
3747,14707,96,7.1,3
3748,11295,461,10.2,3
3749,11010,295,8.1,3
3750,12092,488,13.2,5
3751,11758,123,7.0,2
3752,11965,277,13.2,7
3753,14644,37,2.7,3
3754,11192,268,8.8,3
3755,11054,198,14.2,2
3756,12842,255,9.8,1
3757,12405,15,10.1,0
3758,13563,405,12.3,6
3759,13705,85,11.6,2
3760,11823,92,9.7,2
3761,11272,100,14.0,4
3762,11720,465,10.4,3
3763,10253,174,11.6,3
3764,12769,455,12.8,0
3765,11560,215,2.7,0
3766,10737,365,7.8,2
3767,14996,86,8.2,1
3768,11929,394,12.0,3
3769,12191,82,15.2,5
3770,11003,322,4.4,3
3771,12986,374,8.8,1
3772,11923,460,13.3,3
3773,13753,493,4.8,5
3774,14138,117,11.1,4
3775,13703,167,11.4,2
3776,13193,242,11.6,1
3777,13835,278,6.6,3
3778,14439,491,9.9,1
3779,14428,342,6.4,2
3780,13528,426,13.3,2
3781,10341,470,6.8,1
3782,12389,134,10.1,4
3783,13488,366,16.3,2
3784,11701,180,13.4,4
3785,11234,165,4.7,3
3786,12571,212,9.1,2
3787,12299,6,10.2,1
3788,10138,73,9.4,5
3789,12799,413,11.2,1
3790,12931,357,11.8,6
3791,13921,453,15.5,4
3792,14183,435,8.6,3
3793,11834,77,12.2,4
3794,12140,283,9.5,4
3795,10208,215,14.7,3
3796,12234,165,11.2,2
3797,11851,174,10.1,3
3798,11688,98,9.2,2
3799,12204,25,7.4,1
3800,12209,421,12.6,2
3801,10851,151,7.5,2
3802,12204,220,4.4,0
3803,13691,154,7.1,1
3804,13356,76,10.5,4
3805,12610,376,6.3,5
3806,10224,436,7.6,3
3807,13775,231,4.3,4
3808,11412,3,7.5,2
3809,14393,73,15.1,5
3810,10323,111,8.1,2
3811,11512,335,9.7,5
3812,12087,72,16.7,1
3813,14601,412,11.0,1
3814,12288,255,10.9,4
3815,10687,218,7.1,2
3816,12018,208,10.7,4
3817,11469,249,15.2,1
3818,13924,290,6.4,3
3819,14836,340,9.4,4
3820,10997,65,6.5,4
3821,12535,472,14.8,0
3822,12813,285,6.5,4
3823,10623,4,7.9,4
3824,13825,196,6.5,5
3825,12784,119,5.9,3
3826,14394,190,10.3,5
3827,11076,166,8.9,2
3828,10304,451,11.1,3
3829,10664,232,11.9,4
3830,12947,130,5.0,4
3831,13995,477,10.9,0
3832,11993,369,7.3,3
3833,13496,92,10.4,4
3834,12695,332,11.0,4
3835,14305,125,9.2,3
3836,13199,300,13.9,4
3837,10519,207,5.7,2
3838,14434,114,6.6,2
3839,11870,361,10.7,6
3840,13811,351,16.3,0
3841,10913,373,7.2,2
3842,13935,101,9.8,5
3843,14903,32,13.6,1
3844,13189,470,12.7,8
3845,11316,131,11.8,3
3846,13229,17,7.8,2
3847,10572,477,9.9,4
3848,13256,248,10.1,0
3849,12472,375,13.1,1
3850,10098,396,9.6,4
3851,14034,64,14.1,2
3852,11640,447,9.8,7
3853,14843,78,10.4,2
3854,14028,200,9.6,3
3855,10261,41,9.5,3
3856,10936,258,9.8,6
3857,11798,181,10.1,1
3858,10332,290,5.1,3
3859,14211,125,9.2,4
3860,10268,344,15.1,6
3861,12060,112,4.6,5
3862,10073,468,9.3,2
3863,12922,235,8.3,3
3864,12454,500,11.0,2
3865,13889,202,11.5,2
3866,10178,40,10.4,7
3867,12000,199,4.0,5
3868,10772,449,3.9,1
3869,10946,311,2.0,1
3870,14496,126,9.6,2
3871,10270,74,5.1,3
3872,11856,179,3.0,1
3873,11656,5,7.2,1
3874,13753,312,8.0,3
3875,12534,118,9.8,4
3876,14155,232,10.0,3
3877,12690,149,10.2,2
3878,14983,314,12.5,4
3879,14362,201,9.1,2
3880,12123,349,12.2,3
3881,13162,31,9.0,1
3882,10505,237,8.8,2
3883,12405,430,8.3,2
3884,12202,155,9.9,6
3885,13290,198,12.0,1
3886,14582,107,11.9,4
3887,11154,159,11.8,4
3888,14162,169,10.9,3
3889,12428,301,6.5,3
3890,11337,420,18.3,0
3891,10407,258,6.0,2
3892,13479,62,10.4,3
3893,14045,149,19.0,2
3894,10277,162,12.6,2
3895,13481,86,7.9,3
3896,12362,13,13.7,1
3897,12597,275,10.6,0
3898,11969,417,7.6,4
3899,10461,124,10.7,3
3900,12447,358,8.9,1
3901,13740,104,9.4,2
3902,11583,49,10.1,4
3903,13518,3,12.1,3
3904,14803,422,12.7,3
3905,14199,250,7.8,3
3906,12376,253,11.1,4
3907,12740,211,9.2,2
3908,10972,71,12.3,4
3909,11326,271,6.9,1
3910,10153,38,9.9,5
3911,13609,153,4.5,4
3912,13961,317,12.1,2
3913,13107,470,15.4,4
3914,13087,215,14.6,1
3915,10730,434,12.5,4
3916,13968,10,11.7,1
3917,14170,100,16.2,2
3918,14952,357,8.3,5
3919,14003,434,9.2,6
3920,12333,379,14.2,2
3921,11574,490,9.6,4
3922,13269,298,7.2,5
3923,14376,234,5.4,4
3924,14883,199,7.5,4
3925,10686,436,15.3,1
3926,13889,174,9.7,2
3927,11580,217,7.7,1
3928,10969,40,9.7,1
3929,13738,186,11.0,5
3930,12034,489,4.4,4
3931,10768,280,7.3,2
3932,10646,69,5.5,4
3933,14122,249,14.4,6
3934,11080,85,9.6,2
3935,10637,168,9.5,7
3936,14326,404,9.5,3
3937,12101,29,6.6,1
3938,10101,37,11.6,1
3939,13918,20,15.5,3
3940,14900,146,8.1,4
3941,10869,260,12.7,6
3942,14098,139,9.7,6
3943,10022,255,7.7,5
3944,12626,448,12.7,1
3945,11904,86,5.1,6
3946,12577,52,5.7,1
3947,14110,299,15.3,2
3948,14615,142,8.8,1
3949,13294,122,13.6,1
3950,11936,429,9.6,3
3951,10616,412,2.4,3
3952,12451,388,12.0,1
3953,13585,400,11.1,3
3954,10287,422,7.8,4
3955,13319,447,13.3,1
3956,11924,151,12.8,4
3957,14922,333,7.7,5
3958,12774,148,13.2,3
3959,12091,453,10.7,1
3960,12802,83,10.2,3
3961,10993,149,7.8,2
3962,11585,170,7.3,4
3963,11904,325,14.3,7
3964,10876,270,11.1,2
3965,14830,228,12.8,1
3966,11886,326,8.6,2
3967,10144,5,11.5,4
3968,12257,152,9.0,2
3969,11123,221,12.0,1
3970,10700,157,5.8,5
3971,14210,258,5.8,3
3972,10271,6,6.7,4
3973,10063,290,10.0,2
3974,11008,204,3.3,2
3975,12844,278,11.4,5
3976,12273,388,11.8,2
3977,11983,493,4.8,1
3978,12429,369,8.8,4
3979,13725,134,15.6,1
3980,14414,323,8.7,1
3981,12756,77,7.0,3
3982,13735,447,8.9,6
3983,11293,471,13.5,3
3984,14510,483,6.6,2
3985,14321,346,11.7,4
3986,11178,116,11.3,3
3987,14717,201,10.0,4
3988,12621,87,8.9,3
3989,12537,68,12.8,3
3990,11969,418,6.6,5
3991,11196,101,11.2,1
3992,12832,456,5.3,1
3993,10508,162,12.9,3
3994,10405,313,12.3,4
3995,11295,421,8.7,3
3996,13626,390,9.3,5
3997,12820,71,11.4,2
3998,14760,173,5.9,3
3999,13638,169,9.1,1
4000,11874,103,10.0,4
4001,11407,228,4.9,3
4002,13584,133,12.7,6
4003,11578,60,16.2,1
4004,14377,451,17.2,3
4005,13428,145,4.1,4
4006,10637,211,13.5,2
4007,10808,109,8.1,0
4008,12396,193,9.7,1
4009,14525,357,7.1,4
4010,11416,183,11.8,1
4011,12450,9,2.5,1
4012,14761,132,6.4,1
4013,14846,426,3.2,2
4014,13497,430,8.3,3
4015,13589,74,9.1,3
4016,14030,96,5.3,6
4017,14733,129,11.6,9
4018,10515,343,11.3,1
4019,13295,371,12.6,4
4020,12909,401,14.2,2
4021,12499,372,9.2,3
4022,11367,222,10.7,1
4023,10341,128,6.9,1
4024,13973,347,10.2,3
4025,11561,335,10.3,3
4026,12469,374,14.6,0
4027,12429,486,11.6,3
4028,13689,7,11.7,5
4029,12696,225,9.1,1
4030,12028,389,1.0,3
4031,13753,436,10.1,0
4032,10316,116,8.6,8
4033,13990,103,6.7,1
4034,11102,226,12.2,1
4035,10531,53,13.0,3
4036,12403,375,7.0,1
4037,11860,3,10.1,4
4038,14758,318,9.7,3
4039,11220,32,13.4,1
4040,14223,258,11.3,1
4041,14445,80,12.1,3
4042,11767,124,8.9,5
4043,11068,337,11.2,1
4044,10728,309,12.6,7
4045,10244,396,16.9,1
4046,11786,380,8.4,5
4047,10712,389,8.9,3
4048,12894,260,7.8,1
4049,13151,312,8.7,3
4050,14182,336,14.1,2
4051,11509,210,7.5,2
4052,10271,448,11.2,7
4053,11798,45,13.0,4
4054,12561,444,13.6,2
4055,13561,404,14.4,4
4056,14004,309,11.4,2
4057,12178,329,11.1,1
4058,10838,272,8.3,1
4059,12818,227,4.1,4
4060,13715,349,8.2,0
4061,13079,113,10.5,4
4062,12900,30,13.0,2
4063,11777,276,14.5,6
4064,11651,362,10.0,4
4065,12949,214,13.4,4
4066,12521,87,10.5,5
4067,12386,436,10.6,3
4068,14415,292,9.1,0
4069,12769,22,8.6,5
4070,14239,385,8.3,3
4071,12705,21,8.3,3
4072,11173,176,8.0,0
4073,12519,491,12.6,1
4074,10363,467,13.8,2
4075,10650,456,7.7,4
4076,12257,261,7.3,1
4077,13137,376,9.4,2
4078,14645,168,7.4,2
4079,11136,221,6.9,4
4080,14359,82,9.0,2
4081,13148,477,10.7,4
4082,14862,79,10.7,3
4083,10876,498,9.1,4
4084,13743,301,8.4,5
4085,13852,159,11.8,3
4086,11153,143,11.2,2
4087,11923,314,10.5,4
4088,10629,437,8.3,7
4089,13020,45,14.0,4
4090,11725,451,6.1,0
4091,14749,236,8.3,1
4092,11129,492,7.0,6
4093,14562,170,10.0,8
4094,10764,225,8.0,3
4095,11020,408,10.3,5
4096,13974,294,11.6,4
4097,13928,307,13.8,1
4098,12842,280,10.6,3
4099,12948,461,10.6,4
4100,10675,91,11.3,5
4101,11009,417,3.1,0
4102,11227,147,10.2,4
4103,11636,281,6.7,1
4104,14377,70,8.1,6
4105,10324,481,9.6,8
4106,12839,473,12.9,1
4107,13811,471,4.7,5
4108,11686,49,10.7,3
4109,13713,17,10.3,4
4110,10542,149,11.3,2
4111,12945,43,16.7,1
4112,11328,212,14.7,4
4113,10639,204,10.9,5
4114,14532,205,11.7,1
4115,12261,338,9.9,0
4116,11430,406,12.3,2
4117,12866,63,10.1,2
4118,10962,24,11.3,2
4119,12963,33,8.0,0
4120,12469,451,10.7,3
4121,13229,209,14.1,5
4122,10129,487,11.7,0
4123,14400,480,10.3,2
4124,13967,273,1.3,4
4125,10917,176,11.2,1
4126,11251,44,9.7,3
4127,12199,153,6.8,1
4128,14689,456,9.8,0
4129,14074,363,9.8,4
4130,13788,355,10.0,1
4131,10940,188,12.2,5
4132,12279,285,9.4,1
4133,11002,12,9.3,2
4134,13773,356,8.9,3
4135,12213,383,10.7,3
4136,11611,137,11.6,3
4137,11628,474,13.9,6
4138,13138,86,11.6,6
4139,13992,53,13.2,3
4140,11104,61,12.5,2
4141,12188,415,10.5,5
4142,14226,113,7.8,3
4143,13033,304,11.2,5
4144,12814,108,14.7,4
4145,12494,478,13.3,6
4146,13904,335,13.8,2
4147,10029,303,4.5,2
4148,14060,417,4.1,3
4149,11261,67,8.5,2
4150,13671,482,11.4,3
4151,14895,320,8.9,3
4152,13511,122,9.4,1
4153,12337,254,5.6,1
4154,13324,401,8.2,5
4155,10100,300,7.3,1
4156,13657,5,7.4,7
4157,14518,350,7.8,3
4158,10694,446,6.7,1
4159,14802,235,2.8,2
4160,10018,499,14.2,1
4161,13710,447,9.6,3
4162,12771,335,7.9,9
4163,11031,39,9.6,2
4164,14476,200,11.0,0
4165,14210,170,10.3,3
4166,11620,358,7.8,2
4167,10851,348,13.0,2
4168,11897,21,8.2,4
4169,10976,175,9.3,4
4170,12517,74,15.2,4
4171,14189,284,16.2,3
4172,11516,149,13.4,0
4173,11126,113,8.0,4
4174,10493,284,8.7,1
4175,13037,86,7.7,2
4176,12527,102,9.3,7
4177,10167,19,11.6,3
4178,14236,63,4.4,5
4179,14190,116,6.9,2
4180,10576,180,10.3,3
4181,10606,38,9.7,1
4182,13344,302,8.7,3
4183,11819,408,5.8,1
4184,11156,92,8.2,1
4185,14680,173,8.5,0
4186,10816,205,6.0,1
4187,12641,9,7.5,4
4188,11536,9,9.4,4
4189,12734,21,11.4,5
4190,10963,24,12.7,2
4191,13035,95,6.9,5
4192,12048,192,8.9,1
4193,14542,349,9.3,3
4194,13861,296,9.4,4
4195,11515,458,9.2,3
4196,13352,180,6.5,1
4197,11068,388,11.4,5
4198,10882,131,9.1,5
4199,13640,397,10.1,4
4200,11550,21,10.2,2
4201,12738,8,8.2,2
4202,14558,376,12.3,2
4203,10101,201,8.6,1
4204,13533,366,10.5,7
4205,12817,385,10.3,2
4206,10408,14,10.8,1
4207,12516,332,13.2,3
4208,11740,36,7.8,1
4209,14053,406,10.0,1
4210,10259,373,9.9,3
4211,10509,164,9.1,2
4212,13822,45,11.5,1
4213,14405,144,6.5,0
4214,13684,11,14.2,4
4215,14721,323,14.3,0
4216,13727,354,8.1,5
4217,10679,409,9.7,3
4218,11284,346,4.6,3
4219,14838,451,8.0,3
4220,10907,212,16.9,4
4221,10268,415,11.8,1
4222,13104,113,12.1,2
4223,14907,449,8.5,3
4224,11201,346,9.7,1
4225,11117,345,9.8,3
4226,10899,11,5.8,4
4227,12791,336,10.4,5
4228,12645,340,12.3,2
4229,11059,362,15.3,6
4230,10688,372,10.7,3
4231,10788,166,9.6,4
4232,14495,258,9.6,4
4233,12645,54,11.1,0
4234,12165,93,12.3,6
4235,14458,263,13.2,2
4236,10204,433,3.6,1
4237,13218,296,13.2,2
4238,12492,45,6.4,2
4239,14823,438,7.1,7
4240,12039,217,9.4,3
4241,13369,189,11.5,1
4242,13559,388,6.1,4
4243,14058,107,8.2,1
4244,14863,290,10.9,0
4245,11227,473,11.4,4
4246,14491,8,11.4,5
4247,14344,32,12.8,5
4248,13512,402,13.4,3
4249,10914,168,10.3,1
4250,11420,331,9.8,4
4251,12704,440,7.6,3
4252,10356,37,8.3,4
4253,13473,231,5.9,3
4254,10241,183,14.2,1
4255,11911,292,9.8,3
4256,12277,246,12.2,5
4257,10621,10,18.0,4
4258,10855,70,16.7,3
4259,13744,237,13.3,1
4260,12315,464,8.9,1
4261,13201,118,12.4,5
4262,13625,217,10.0,3
4263,11061,191,7.2,1
4264,10382,418,7.3,8
4265,11133,351,12.6,2
4266,12477,239,12.2,3
4267,13136,328,13.7,2
4268,12839,401,9.3,0
4269,12080,379,8.7,1
4270,10945,317,6.7,4
4271,13963,206,5.0,1
4272,14202,222,7.5,2
4273,12530,146,8.0,4
4274,14302,189,6.6,2
4275,13319,238,8.5,7
4276,10835,292,15.7,3
4277,13751,469,7.9,3
4278,14185,437,4.5,2
4279,13388,223,10.5,2
4280,14992,246,11.9,6
4281,14239,247,7.3,1
4282,10207,417,12.3,1
4283,13535,407,15.4,1
4284,12053,448,9.3,2
4285,14307,38,12.2,2
4286,10029,453,12.8,5
4287,11214,207,11.2,1
4288,10188,414,12.7,5
4289,11861,400,11.6,1
4290,12573,438,7.2,1
4291,14015,187,3.3,2
4292,14253,360,10.6,4
4293,12128,477,9.3,1
4294,11892,92,5.1,3
4295,12708,6,9.4,1
4296,11742,133,9.6,2
4297,12674,486,10.9,2
4298,11814,473,13.3,2
4299,14328,92,7.6,2
4300,10160,1,3.8,5
4301,10344,270,8.8,3
4302,10205,83,12.4,5
4303,13043,287,14.0,5
